addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 포천시 영북면 우물목길 171-18,,31.0,A02,A0202,A02020600,2713757,12,20210415193147,http://tong.visitkorea.or.kr/cms/resource/52/2713752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2713752_image3_1.jpg,Type3,127.306243801,38.0500899886,6.0,20251117163657,29.0,,마이애니멀스토리 in 평강랜드,11103,41,650.0,VE,VE02,VE020100
경기도 의정부시 민락로445번길 22 (낙양동),,31.0,A05,A0502,A05020900,2831040,39,20220802131257,http://tong.visitkorea.or.kr/cms/resource/22/2831022_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2831022_image3_1.jpg,Type3,127.1117144119,37.7617339419,6.0,20250722145648,25.0,,마이야르,11770,41,150.0,FD,FD05,FD050100
경기도 파주시 문발로 302 (문발동),,,,,,2926630,38,20221031150952,https://tong.visitkorea.or.kr/cms/resource/06/4023706_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/06/4023706_image3_1.jpg,Type3,126.693170994575,37.7196781475393,6.0,20260327092150,,,마이클코어스 롯데프리미엄아울렛 파주점,10881,41,480.0,SH,SH04,SH040300
경기도 파주시 탄현면 필승로 200,,,,,,2926616,38,20221031145457,https://tong.visitkorea.or.kr/cms/resource/50/4022450_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/50/4022450_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260326092041,,,마이클코어스 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 남양주시 수동면 비룡로782번길 71-40,,,,,,3014207,12,20230922105335,https://tong.visitkorea.or.kr/cms/resource/69/3014169_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/69/3014169_image3_1.jpeg,Type3,127.33006471359664,37.70613904675216,6.0,20260427152512,,,마이포터리,12029,41,360.0,EX,EX02,EX020400
경기도 파주시 탄현면 필승로 200,,,,,,2924561,38,20221031144602,https://tong.visitkorea.or.kr/cms/resource/70/4024170_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/70/4024170_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260327092150,,,마인 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 고양시 덕양구 권율대로 420 (도내동),,,,,,4010531,38,20260203172135,https://tong.visitkorea.or.kr/cms/resource/05/4042505_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/05/4042505_image3_1.JPG,Type3,126.863123845458,37.6295889786577,,20260327092150,,,마인드브릿지 롯데아울렛 고양점,10551,41,281.0,SH,SH04,SH040300
경기도 구리시 벌말로 92 (토평동),,31.0,A05,A0502,A05020100,2853447,39,20220914153337,http://tong.visitkorea.or.kr/cms/resource/38/2853438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2853438_image3_1.jpg,Type3,127.1476967533,37.58489405,6.0,20250430103216,6.0,,마장동한우촌,11960,41,310.0,FD,FD01,FD010100
경기도 파주시 광탄면 심궁로246번길 13,,31.0,A01,A0101,A01010900,2764930,12,20211029194935,http://tong.visitkorea.or.kr/cms/resource/48/2765048_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2765048_image2_1.JPG,Type3,126.8772437023,37.7780444801,6.0,20250331105546,27.0,,마장리계곡,10952,41,480.0,,NA01,NA010400
경기도 파주시 광탄면 기산리,,31.0,A01,A0101,A01011700,750804,12,20090610182952,http://tong.visitkorea.or.kr/cms/resource/76/3332576_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3332576_image3_1.jpg,Type1,126.930113948,37.7752540883,6.0,20251023143000,27.0,,마장호수,10953,41,480.0,,NA02,NA020200
경기도 파주시 광탄면 기산로 313,,,,,,2633942,12,20191107224658,https://tong.visitkorea.or.kr/cms/resource/56/3490756_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/56/3490756_image3_1.jpg,Type1,126.927864,37.775713,6.0,20260309093631,,,마장호수 출렁다리,10953,41,480.0,VE,VE01,VE010300
경기도 포천시 가산면 마전길 129-1,,31.0,A03,A0303,A03030500,2752716,28,20211005185932,http://tong.visitkorea.or.kr/cms/resource/94/2752894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2752894_image2_1.jpg,Type3,127.2139414421,37.8491256222,6.0,20250819095522,29.0,,마전낚시터,11165,41,650.0,LS,LS02,LS020500
경기도 파주시 문발로 284 (문발동),,,,,,2904336,38,20221031175649,https://tong.visitkorea.or.kr/cms/resource/99/4023699_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/99/4023699_image3_1.jpg,Type3,126.692549074164,37.7180926232465,6.0,20260327092150,,,마쥬 롯데프리미엄아울렛 파주점,10881,41,480.0,SH,SH04,SH040300
경기도 파주시 탄현면 필승로 200,,,,,,2912453,38,20221031145317,https://tong.visitkorea.or.kr/cms/resource/80/4022480_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/80/4022480_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260326092041,,,마쥬 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 파주시 탄현면 필승로 200,,,,,,2902413,38,20221031181125,https://tong.visitkorea.or.kr/cms/resource/19/4022519_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/19/4022519_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260327092150,,,마크앤로나 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 고양시 일산동구 중앙로 1036 (백석동),,31.0,A02,A0206,A02060300,2733832,14,20210813190231,http://tong.visitkorea.or.kr/cms/resource/82/2735082_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2735082_image3_1.jpg,Type3,126.7896749719,37.6432308377,6.0,20250416164956,2.0,,마크트할레,10450,41,285.0,VE,VE07,VE070300
경기도 파주시 탄현면 필승로 200,,,,,,2923990,38,20221031144553,https://tong.visitkorea.or.kr/cms/resource/94/4022494_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/94/4022494_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260327092150,,,막스마라 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 파주시 탄현면 필승로 200,,,,,,2930909,38,20221031175533,https://tong.visitkorea.or.kr/cms/resource/34/4022434_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/34/4022434_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260326092041,,,만다리나덕 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 고양시 일산서구 호수로 817 (대화동),3층,,,,,3306407,38,20240201170437,https://tong.visitkorea.or.kr/cms/resource/14/4020214_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/14/4020214_image3_1.jpg,Type3,126.751647571454,37.6679852145335,6.0,20260327092150,,,만다리나덕 현대백화점 킨텍스점,10391,41,287.0,SH,SH04,SH040300
경기도 고양시 일산동구 정발산로 24 (장항동),,31.0,A05,A0502,A05020300,2831041,39,20220802131345,http://tong.visitkorea.or.kr/cms/resource/35/2831035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2831035_image3_1.jpg,Type3,126.7717512351,37.6565206379,6.0,20251027152812,2.0,,만돈,10403,41,285.0,FD,FD02,FD020200
경기도 파주시 돌곶이길 8-49 (서패동),,31.0,A05,A0502,A05020200,2853567,39,20220914162932,http://tong.visitkorea.or.kr/cms/resource/54/2853554_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/2853554_image3_1.JPG,Type3,126.698064637,37.7157346509,6.0,20250728133712,27.0,,만수옥,10883,41,480.0,FD,FD02,FD020300
경기도 의정부시 고산로 309 (고산동),,31.0,A05,A0502,A05020100,2736411,39,20210825194655,http://tong.visitkorea.or.kr/cms/resource/83/2768383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2768383_image2_1.jpg,Type3,127.1152367974,37.7448609706,6.0,20250722175117,25.0,,만화간장게장,11801,41,150.0,FD,FD01,FD010100
경기도 파주시 지목로 137 (신촌동),,31.0,A05,A0502,A05020900,2804348,39,20221230230742,http://tong.visitkorea.or.kr/cms/resource/62/3551262_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3551262_image3_1.jpg,Type3,126.704546963,37.7304274988,6.0,20251023143000,27.0,,말똥도넛 디저트타운,10880,41,480.0,FD,FD05,FD050100
경기도 가평군 청평면 경춘로 548,,,,,,3018573,28,20231006155525,https://tong.visitkorea.or.kr/cms/resource/55/4059855_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/55/4059855_image3_1.JPG,Type3,127.4036,37.719123,6.0,20260424091626,,,말리부수상레저,12457,41,820.0,LS,LS02,LS021400
경기도 고양시 덕양구 고양대로 1955 (동산동),2층,,,,,4010513,38,20260203171156,https://tong.visitkorea.or.kr/cms/resource/91/4042391_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/91/4042391_image3_1.JPG,Type3,126.89477806511,37.6469771187284,,20260327092150,,,말본 스타필드 고양점,10595,41,281.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),3층,,,,,4025347,38,20260226232313,https://tong.visitkorea.or.kr/cms/resource/67/4044767_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/67/4044767_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,말본골프 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 가평군 설악면 가마소길 17-270,,31.0,A03,A0302,A03021700,2741006,28,20210907225130,http://tong.visitkorea.or.kr/cms/resource/98/2741198_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/2741198_image2_1.JPG,Type3,127.4728546234,37.6348775006,6.0,20250411151247,1.0,,맑은물소리캠핑장,12469,41,820.0,AC,AC05,AC050100
경기도 파주시 충현로 25,,31.0,A05,A0502,A05020400,2853326,39,20220914135036,http://tong.visitkorea.or.kr/cms/resource/24/2853324_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/24/2853324_image3_1.JPG,Type3,126.7912051015,37.8493762856,6.0,20250114145013,27.0,,맛나반점,10836,41,480.0,FD,FD02,FD020100
경기도 고양시 일산서구 한류월드로 300 (대화동),1층,,,,,2903545,38,20221101044317,https://tong.visitkorea.or.kr/cms/resource/98/4044698_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/98/4044698_image3_1.jpg,Type3,126.754526582068,37.6645540981816,6.0,20260327092150,,,망고 일산점,10392,41,287.0,SH,SH04,SH040300
경기도 연천군 연천읍 연천로 220,,31.0,A02,A0201,A02010700,2569484,12,20181124232526,http://tong.visitkorea.or.kr/cms/resource/22/2566622_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2566622_image3_1.jpg,Type3,127.075052511,38.0965525498,6.0,20250407113158,21.0,,망곡산 연인공원,11017,41,800.0,HS,HS01,HS011200
경기도 의정부시 망월로28번길 211-500,(호원동),31.0,A02,A0201,A02010800,127029,12,20031014090000,http://tong.visitkorea.or.kr/cms/resource/33/3350933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3350933_image3_1.jpg,Type3,127.0210993098,37.7049861323,6.0,20250718173238,25.0,,망월사(경기),11645,41,150.0,HS,HS03,HS030100
경기도 연천군 청산면 궁평로 5,,31.0,A05,A0502,A05020100,2835922,39,20220811150923,http://tong.visitkorea.or.kr/cms/resource/08/2835908_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2835908_image3_1.jpg,Type3,127.109304266,38.0239283259,6.0,20250701175256,21.0,,망향비빔국수 본점,11020,41,800.0,FD,FD01,FD010100
경기도 파주시 탄현면 필승로 200,,,,,,2925643,38,20221031175116,https://tong.visitkorea.or.kr/cms/resource/40/4042040_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/40/4042040_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260326092041,,,매직에디션 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 고양시 일산서구 호수로 817 (대화동),,,,,,3306723,38,20240202083123,https://tong.visitkorea.or.kr/cms/resource/70/4018870_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/70/4018870_image3_1.jpg,Type3,126.751647571454,37.6679852145335,6.0,20260327092150,,,매직에디션 현대백화점 킨텍스점,10391,41,287.0,SH,SH04,SH040300
경기도 고양시 덕양구 고양대로 1955 (동산동),,31.0,A02,A0206,A02060500,3085045,14,20231024113240,http://tong.visitkorea.or.kr/cms/resource/37/3085037_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/37/3085037_image3_1.JPG,Type3,126.8947930433,37.6470294966,6.0,20250416172102,2.0,,매직플로우,10595,41,281.0,VE,VE07,VE070600
경기도 고양시 덕양구 고양대로 1955 (동산동),3층,,,,,2930661,38,20221101072823,https://tong.visitkorea.or.kr/cms/resource/14/4018814_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/14/4018814_image3_1.jpg,Type3,126.89477806511,37.6469771187284,6.0,20260319094959,,,매튜앤조엘스토이킹덤 스타필드 고양점,10595,41,281.0,SH,SH04,SH040300
경기도 의정부시 신흥로 178 (의정부동),,31.0,A05,A0502,A05020100,2832424,39,20220804111948,http://tong.visitkorea.or.kr/cms/resource/22/2832422_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2832422_image3_1.jpg,Type3,127.0438770112,37.7320667248,6.0,20250722150138,25.0,,매화당생갈비 의정부점,11655,41,150.0,FD,FD01,FD010100
경기도 파주시 탄현면 필승로 200,1층,,,,,2908897,38,20221031144527,https://tong.visitkorea.or.kr/cms/resource/00/4022500_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/00/4022500_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260319021928,,,맨온더분 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 가평군 청평면 대성강변길 45,,31.0,A03,A0301,A03010200,3025632,28,20230901145257,http://tong.visitkorea.or.kr/cms/resource/06/3017706_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/3017706_image3_1.JPG,Type3,127.3801145403,37.6795872742,6.0,20250416135727,1.0,,맨하탄수상레저,12457,41,820.0,LS,LS02,LS021400
경기도 남양주시 화도읍 맷돌로 36,,31.0,A05,A0502,A05020100,2836681,39,20220816104828,http://tong.visitkorea.or.kr/cms/resource/73/2836673_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2836673_image3_1.jpg,Type3,127.2948840296,37.6581271006,6.0,20250512170427,9.0,,맷돌36숯불갈비 마석점,12167,41,360.0,FD,FD01,FD010100
경기도 파주시 숲속노을로 330 (문발동),,31.0,A05,A0502,A05020100,2839659,39,20220819110939,http://tong.visitkorea.or.kr/cms/resource/54/2839654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2839654_image3_1.jpg,Type3,126.7074939611,37.728799963,6.0,20250728100026,27.0,,맷돌우리콩감자탕 본점,10879,41,480.0,FD,FD01,FD010100
경기도 고양시 일산동구 중앙로 1036 (백석동),3층,,,,,2924567,38,20221031112833,https://tong.visitkorea.or.kr/cms/resource/63/4020163_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/63/4020163_image3_1.jpg,Type3,126.789797411977,37.6431349100152,6.0,20260316105417,,,머렐 롯데아울렛 고양터미널점,10450,41,285.0,SH,SH04,SH040300
경기도 고양시 일산동구 고양대로 864-7 (중산동),,31.0,A05,A0502,A05020100,2893558,39,20221102102715,http://tong.visitkorea.or.kr/cms/resource/53/2893553_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2893553_image3_1.jpg,Type3,126.7905849869,37.6791350073,6.0,20250423143236,2.0,,먹쇠,10311,41,285.0,FD,FD01,FD010100
경기도 파주시 문발로 302 (문발동),,,,,,2909830,38,20221031150048,https://tong.visitkorea.or.kr/cms/resource/26/4023726_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/26/4023726_image3_1.jpg,Type3,126.693170994575,37.7196781475393,6.0,20260327092150,,,멀버리 롯데프리미엄아울렛 파주점,10881,41,480.0,SH,SH04,SH040300
경기도 파주시 회동길 390 (문발동),3층,,,,,4011953,38,20260205030051,https://tong.visitkorea.or.kr/cms/resource/88/4023788_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/88/4023788_image3_1.jpg,Type3,126.693761637413,37.7178192715729,,20260319052722,,,멀티와이컨셉 롯데프리미엄아울렛 파주점,10881,41,480.0,SH,SH04,SH040300
경기도 포천시 영북면 소회산길 400,,31.0,A03,A0302,A03021700,2727383,28,20210727015055,http://tong.visitkorea.or.kr/cms/resource/21/2727521_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/2727521_image3_1.JPG,Type3,127.2335742349,38.0915976949,6.0,20250805132946,29.0,,멍우리협곡캠핑장,11108,41,650.0,AC,AC05,AC050100
경기도 가평군 조종면 현등사길 55-361,,,,,,3348137,32,20240814130057,https://tong.visitkorea.or.kr/cms/resource/34/3348134_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/34/3348134_image3_1.jpg,Type3,127.343668,37.859151,6.0,20260508112147,,,멍펜션,12432,41,820.0,AC,AC02,AC020200
경기도 포천시 일동면 수입로 342,,31.0,A03,A0302,A03021700,2747888,28,20210923234714,http://tong.visitkorea.or.kr/cms/resource/16/2747516_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2747516_image3_1.jpg,Type3,127.3151806857,37.9959298065,6.0,20250808114102,29.0,,메가오토캠핑장,11115,41,650.0,AC,AC05,AC050200
경기도 고양시 일산서구 멱절길 22 (법곳동),,31.0,A05,A0502,A05020100,2830484,39,20220729151332,http://tong.visitkorea.or.kr/cms/resource/75/2830475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2830475_image3_1.jpg,Type3,126.7250915153,37.6599110795,6.0,20250418164731,2.0,,메기일번지,10425,41,287.0,FD,FD01,FD010100
경기도 파주시 회동길 338 (서패동),,31.0,A02,A0206,A02060100,3079808,14,20240110121228,http://tong.visitkorea.or.kr/cms/resource/02/3079802_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3079802_image3_1.jpg,Type3,126.6919290902,37.7156512184,6.0,20250725105222,27.0,,메디테리움,10881,41,480.0,VE,VE07,VE070100
경기도 남양주시 진접읍 금강로1576번길 7,,31.0,A05,A0502,A05020100,2858460,39,20220922115132,http://tong.visitkorea.or.kr/cms/resource/46/2858446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2858446_image3_1.jpg,Type3,127.1948549235,37.7313056599,6.0,20250513163631,9.0,,메밀공작소,12003,41,360.0,FD,FD01,FD010100
경기도 고양시 일산동구 고봉로 749 (설문동),,31.0,A05,A0502,A05020100,2738661,39,20210901190223,http://tong.visitkorea.or.kr/cms/resource/71/2740771_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2740771_image2_1.jpg,Type3,126.7911447934,37.7234687423,6.0,20251211170838,2.0,,메밀꽃이피었습니다 일산본점,10245,41,285.0,FD,FD01,FD010100
경기도 포천시 이동면 화동로 2236-25,,31.0,A03,A0302,A03021700,2908462,28,20221115135841,http://tong.visitkorea.or.kr/cms/resource/48/2908448_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2908448_image3_1.JPG,Type3,127.3748821408,38.0441530565,6.0,20250116131536,29.0,,메이플글램핑,11111,41,650.0,AC,AC05,AC050100
경기도 파주시 탄현면 새오리로339번길 16,,31.0,A05,A0502,A05020100,2869416,39,20221018152557,http://tong.visitkorea.or.kr/cms/resource/99/2869399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2869399_image3_1.jpg,Type3,126.6906736715,37.8132120432,6.0,20250729102907,27.0,,메주꽃,10858,41,480.0,FD,FD01,FD010100
